movie_id,title,intro,year,region,inferred_type,language,main_genre,all_genres,festival_name,festival_class,length
10763164,"扫毒 / 掃毒
                             / 变役 / 当局者
                        
[可播放]",2013-11-29(中国大陆) / 2013-12-05(中国香港) / 古天乐 / 张家辉 / 刘青云 / 袁泉 / 卢海鹏 / 吴廷烨 / 林国斌 / 卢惠光 / 吴岱融 / 宝儿 / 马浴柯 / 释彦能 / 罗兰 / 李兆基 / 维他亚·潘斯林加姆 / 罗钧满 / 黄子恒 / 黄竣锋 / 邱万城 / 袁绮雯 / 张豫玥 / 陈振华 / 周祉君 / 王文骏 / 贾仕峰 / 中国大陆 / 中国香港 / 陈木胜 / 134分钟 / 扫毒 / 剧情 / 动作 / 犯罪 / 悬疑 / 陈木胜 Benny Chan / 文隽 Manfred Wong / 凌志民 Zhimin Ling / 黄进 Wong Chun / 谭惠贞 Huizhen Tan / 汉语普通话 / 粤语 / 泰语 / 英语,2013,Mainland China,Movie,English,Action,"['Drama', 'Action', 'Crime', 'Mystery']",,,134.0
10777687,"7号房的礼物 / 7번방의 선물
                             / 戆爸的礼物(港) / 7号囚房的礼物",2013-01-23(韩国) / 柳承龙 / 朴信惠 / 郑镇荣 / 金正泰 / 吴达洙 / 朴元尚 / 郑满植 / 葛素媛 / 吴昌庆 / 赵德贤 / 全宪泰 / 崔录运 / 金基天 / 李柱灿 / 吕茂英 / 尹善宇 / 韩利进 / 卢康民 / 郑熙泰 / 郑涵妃 / 赵在允 / 姜睿序 / 韩国 / www.7gift.kr / 李焕庆 / 127分钟 / 7号房的礼物 / 剧情 / 喜剧 / 家庭 / 李焕庆 Hwan-kyeong Lee / 刘英雅 Yeong-ah Yoo / 韩语,2013,South Korea,Movie,Korean,Comedy,"['Drama', 'Comedy', 'Family']",,,127.0
10792650,"女性瘾者：第二部 / Nymphomaniac: Volume II
                             / 性上瘾：后篇(港) / 性爱成瘾的女人(台)",2013-12-25(丹麦) / 夏洛特·甘斯布 / 斯特兰·斯卡斯加德 / 斯塔西·马汀 / 希亚·拉博夫 / 杰米·贝尔 / 威廉·达福 / 克里斯蒂安·史莱特 / 米娅·高斯 / 乌多·基尔 / 苏菲·肯尼迪·克拉克 / 沙汀·罗尼 / 劳拉·克里斯滕森 / 卡罗琳·古多尔 / 凯特·阿什菲尔德 / Sarah Soetaert / 迈克尔·帕斯 / 让-马克·巴尔 / 乌玛·瑟曼 / 丹麦 / 德国 / 比利时 / 英国 / 法国 / 瑞典 / nymphomaniacthemovie.com / 拉斯·冯·提尔 / 123分钟 / 178分钟(威尼斯电影节加长版) / 女性瘾者：第二部 / 剧情 / 情色 / 拉斯·冯·提尔 Lars von Trier / 英语,2013,Germany,Movie,English,1Erotic,"['Drama', '1Erotic']",威尼斯电影节,A-list,123.0
10807909,"智取威虎山
                             / 智取威虎山3D / 林海雪原3D
                        
[可播放]",2014-12-23(中国大陆) / 2020-07-24(中国大陆重映) / 张涵予 / 梁家辉 / 林更新 / 余男 / 佟丽娅 / 韩庚 / 陈晓 / 谢苗 / 吴旭东 / 杜奕衡 / 海一天 / 张立 / 释彦能 / 孙蛟龙 / 程思寒 / 元武 / 肖轶 / 王尧 / 杨一威 / 苏翊鸣 / 胡东 / 于柏林 / 姜广涛 / 张予曦 / 李庸基 / 李炳渊 / 张永达 / 金池 / 韩飞行 / 吕中 / 初俊辰 / 于博宁 / 中国大陆 / 中国香港 / 徐克 / 143分钟 / 剧情 / 动作 / 战争 / 冒险 / 黄建新 Jianxin Huang / 李杨 Yang Li / 徐克 Hark Tsui / 吴兵 Bing Wu / 董哲 Zhe Dong / 林启安 Qi-an Lin / 汉语普通话 / 英语,2014,Mainland China,Movie,English,1Adventure,"['Drama', 'Action', '2War', '1Adventure']",,,143.0
10808442,"爱在午夜降临前 / Before Midnight
                             / 情约半生(港) / 爱在午夜希腊时(台)
                        
[可播放]",2013-06-14(美国) / 伊桑·霍克 / 朱莉·德尔佩 / 肖姆斯·戴维-菲茨帕特里克 / 詹妮弗·普里尔 / 夏洛特·普里尔 / 仙尼娅·卡洛格罗普卢 / 沃尔特·拉萨利 / 亚里安妮·拉贝德 / 雅尼斯·帕帕多普洛斯 / 阿赛娜·拉海尔·灿加里 / 帕诺斯·科罗尼斯 / 约塔·阿吉罗普卢 / 约翰·斯洛斯 / 美国 / 希腊 / www.sonyclassics.com/beforemidnight/ / 理查德·林克莱特 / 109分钟 / 爱在午夜降临前 / 剧情 / 爱情 / 理查德·林克莱特 Richard Linklater / 朱莉·德尔佩 Julie Delpy / 伊桑·霍克 Ethan Hawke / 金·克里桑 Kim Krizan / 英语 / 希腊语 / 法语,2013,USA,Movie,French,Romance,"['Drama', 'Romance']",,,109.0
10831445,"百鸟朝凤
                             / Song of the Phoenix
                        
[可播放]",2013-09-25(金鸡百花电影节) / 2016-05-06(中国大陆) / 2017-04-20(中国大陆重映) / 陶泽如 / 李岷城 / 嵇波 / 胡先煦 / 郑伟 / 迟蓬 / 袁中方 / 墨阳 / 张喜前 / 谭群 / 王长玲 / 周天羽 / 张双成 / 许还山 / 陈进 / 中国大陆 / 吴天明 / 108分钟 / 剧情 / 音乐 / 吴天明 Tian-Ming Wu / 罗雪莹 Xue-Ying Luo / 肖江虹 Jianghong Xiao / 汉语普通话,2013,Mainland China,Movie,Mandarin,1Musical,"['Drama', '1Musical']",金鸡百花电影节,Regional-China,108.0
11500303,"回放 / Playback
                             / 男人四十之轮流转(港)",2012-11-10(日本) / 村上淳 / 涩川清彦 / 三浦诚己 / 河井青叶 / 山本浩司 / 汐见由香理 / 小林裕吉 / 渡边真起子 / 菅田俊 / 郑龙进 / 足立智充 / 木村知贵 / 片方一予 / 日本 / www.playback-movie.com/ / 三宅唱 / 112分钟 / 回放 / 剧情 / 三宅唱 Sho Miyake / 日语,2012,Japan,Movie,Japanese,Drama,['Drama'],,,112.0
11502153,"黑镜 第二季 / Black Mirror Season 2
                             / 黑镜子 第二季",2013-02-11(英国) / 海莉·阿特维尔 / 多姆纳尔·格里森 / 克洛伊·皮里 / 英迪拉·安格 / 西妮德·马修斯 / 迈克尔·史麦利 / 莎拉·霍尔 / 詹姆斯·理查德·马歇尔 / 托尼·法迪尔| / 大卫·阿贾拉 / 伊恩 博纳 / 塔彭丝·米德尔顿 / 勒诺拉·克里奇洛 / 克莱尔·基兰 / 克里斯蒂娜·钟 / 杰森·弗莱明 / 丹尼尔·里格比 / 托比亚斯·门基斯 / 肯尼斯·克拉德 / 维瑞蒂·马歇尔 / 英国 / www.channel4.com/programmes/black-mirror / 欧文·哈里斯 / 布林·希金斯 / 卡尔·蒂贝茨 / 黑镜 / 45分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 英语 / 西班牙语 / 汉语普通话,2013,UK,TV Series,Mandarin,Sci-Fi,"['Drama', 'Sci-Fi', '2Thriller']",,,45.0
11510624,"全民目击
                             / Silent Witness
                        
[可播放]",2013-09-13(中国大陆) / 孙红雷 / 余男 / 郭富城 / 邓家佳 / 赵立新 / 佟丽娅 / 倪虹洁 / 陈思诚 / 周韦彤 / 廖晓琴 / 谭松韵 / 丁子烁 / 李沁谣 / 高大伟 / 罗悠月 / 赵彦乔 / 李子游 / 纪姿含 / 李兰迪 / 李宗雷 / 张旭 / 张羽 / 戴墨 / 中国大陆 / 非行 / 119分钟 / 剧情 / 犯罪 / 悬疑 / 非行 Fei Xing / 汉语普通话,2013,Mainland China,Movie,Mandarin,Crime,"['Drama', 'Crime', 'Mystery']",,,119.0
11525673,"布达佩斯大饭店 / The Grand Budapest Hotel
                             / 布达佩斯大酒店(港) / 欢迎来到布达佩斯大饭店(台)
                        
[可播放]",2014-02-06(柏林电影节) / 2014-03-28(美国) / 拉尔夫·费因斯 / 托尼·雷沃罗利 / 艾德里安·布洛迪 / 威廉·达福 / 裘德·洛 / 爱德华·诺顿 / 西尔莎·罗南 / 蒂尔达·斯文顿 / 比尔·默瑞 / 蕾雅·赛杜 / 欧文·威尔逊 / 詹森·舒瓦兹曼 / 马修·阿马立克 / F·默里·亚伯拉罕 / 汤姆·威尔金森 / 杰夫·高布伦 / 哈威·凯特尔 / 鲍勃·巴拉班 / 费舍·史蒂芬斯 / 华莱士·沃洛达斯基 / 瓦里丝·阿卢瓦利亚 / 杰拉·尼曼 / 戈洛·欧拉 / 吴永庆 / 丽萨·克鲁泽 / 野村训市 / 卡尔·马克维斯 / 弗洛里安·卢卡斯 / 吉塞尔达·沃洛迪 / 拉里·派恩 / 尼尔·哈夫 / 汉勒斯·魏格纳 / 加布里埃尔·拉什 / 卢卡斯·赫奇斯 / 美国 / 德国 / 英国 / www.grandbudapesthotel.com / 韦斯·安德森 / 99分钟 / 布达佩斯大饭店 / 剧情 / 喜剧 / 冒险 / 韦斯·安德森 Wes Anderson / 雨果·吉尼斯 Hugo Guinness / 斯蒂芬·茨威格 Stefan Zweig / 英语 / 法语 / 德语,2014,USA,Movie,German,1Adventure,"['Drama', 'Comedy', '1Adventure']",柏林电影节,A-list,99.0
11527487,"弗兰西丝·哈 / Frances Ha
                             / 纽约哈哈哈(台) / 凡事哈(港)
                        
[可播放]",2012-09-01(特柳赖德电影节) / 2013-05-17(美国) / 格蕾塔·葛韦格 / 米奇·萨姆纳 / 迈克尔·埃斯佩尔 / 亚当·德赖弗 / 迈克尔·泽根 / 夏洛特·丹布瓦兹 / 格蕾丝·古默 / 贾斯汀·卢佩 / Britta Phillips / 芬纳蒂·斯蒂夫斯 / 玛雅·卡赞 / 瑞安谢恩 / 凡妮莎·雷 / 迪恩·威尔汉姆 / 米歇尔·赫斯特 / Isabelle McNally / 玛瑞娜·斯奎尔西亚提 / 琳赛·柏奇 / 约什·汉密尔顿 / 帕特里克·赫辛格 / 美国 / 诺亚·鲍姆巴赫 / 86分钟 / 弗兰西丝·哈 / 剧情 / 喜剧 / 诺亚·鲍姆巴赫 Noah Baumbach / 格蕾塔·葛韦格 Greta Gerwig / 英语,2012,USA,Movie,English,Comedy,"['Drama', 'Comedy']",特柳赖德电影节,Niche,86.0
11577091,浴血黑帮 第一季 / Peaky Blinders Season 1,2013-09-13(英国) / 基里安·墨菲 / 山姆·尼尔 / 海伦·麦克洛瑞 / 保罗·安德森 / 安娜贝拉·沃丽丝 / 苏菲·兰朵 / 奈德·丹内利 / 乔·科尔 / 芬恩·科尔 / 哈利·克登 / 娜塔莎·奥基弗 / 托尼·皮茨 / 艾米-费欧‧爱德华兹 / 乔丹·博尔格 / 凯特·菲利普斯 / 本杰明·西番雅 / 伊多·戈德堡 / 夏莉·墨菲 / 亚历山大·希迪格 / 盖特·杨森 / 诺亚·泰勒 / 尼尔·贝尔 / 山姆·哈兹尔丁 / 丹尼尔·弗恩 / 帕迪·康斯戴恩 / 查理·科里德-米尔斯 / 杰克·罗文 / 汤姆·哈迪 / 艾德里安·布洛迪 / 大卫·道森 / 汤姆-沃恩-劳勒 / 李坤珏 / 尼克·霍尔德 / 汤米·弗拉纳根 / 泰蕾兹·布拉德利 / 卡尔·希尔斯 / 派克·李 / 塞缪尔·爱德华-库克 / 洛博·陈 / 安迪·尼曼 / 英国 / www.bbc.co.uk/programmes/p01fj945 / 奥图·巴瑟赫斯特 / 汤姆·哈伯 / 浴血黑帮 / 58分钟 / 浴血黑帮 / 剧情 / 犯罪 / 斯蒂文·奈特 Steven Knight / 斯蒂芬·拉塞尔 Stephen Russell / Toby Finlay / 意大利语 / 意第绪语 / 英语 / 罗马尼亚语,2013,UK,TV Series,罗马尼亚语,Crime,"['Drama', 'Crime']",,,58.0
11584063,"荒唐事件

[可播放]",赵有亮 / 管宗祥 / 张天喜 / 陈祖荣 / 佟家琪 / 中国大陆 / 李新 / 90分钟 / 剧情 / 喜剧 / 李新 Xin Li / 华夏 / 汉语普通话,,Mainland China,Movie,Mandarin,Comedy,"['Drama', 'Comedy']",,,90.0
11593058,"永远爱着你 / 永遠に君を愛す
                             / I Love Thee For Good",日本 / 滨口龙介 / 58分鐘 / 永远爱着你 / 剧情 / 渡辺裕子 / 日语,,Japan,Movie,Japanese,Drama,['Drama'],,,
11600071,"历史的终结 / Norte, Hangganan ng Kasaysayan
                             / 罪与罚末世篇(港) / 历史的局限",2013-05-23(戛纳电影节) / 安吉莉·芭雅妮 / 索利曼·克鲁兹 / 锡德·卢塞罗 / 菲律宾 / 拉夫·迪亚兹 / 250分钟 / 历史的终结 / 剧情 / 拉夫·达兹 Lav Diaz / Rody Vera / 菲律宾语,2013,,Movie,菲律宾语,Drama,"['History', 'Drama']",戛纳电影节,A-list,250.0
11600078,"目击者之追凶 / 目擊者
                             / Who Killed Cock Robin
                        
[可播放]",2017-03-31(中国台湾) / 2017-06-21(上海电影节) / 庄凯勋 / 许玮甯 / 柯佳嬿 / 李铭顺 / 李淳 / 陈彦允 / 郑志伟 / 汤志伟 / 马力欧 / 张昌缅 / 中国台湾 / 程伟豪 / 117分钟 / 目击者之追凶 / 犯罪 / 悬疑 / 惊悚 / 程伟豪 Wei-hao Cheng / 陈昱俐 Yu Li Chen / 陈彦齐 Yen-Chi Chen / 汉语普通话 / 闽南语,2017,Taiwan,Movie,闽南语,1Suspense,"['Crime', 'Mystery', '2Thriller']",上海电影节,Regional-China,117.0
11803087,"异形：契约 / Alien: Covenant
                             / 异形：圣约(港/台) / 神奇异形在哪里(豆友译名)
                        
[可播放]",2017-05-10(法国) / 2017-05-19(美国) / 2017-06-16(中国大陆) / 迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿 / 比利·克鲁德普 / 丹尼·麦克布莱德 / 德米安·比齐尔 / 卡门·艾乔戈 / 朱西·斯莫利特 / 考莉·埃尔南德斯 / 艾米·西米茨 / 纳撒尼尔·迪安 / 亚历山大·英格兰 / 本杰明·里格比 / 乌利·拉图基孚 / 泰丝·哈乌布里奇 / 罗蕾莱·金 / 哈维尔·博泰特 / 詹姆斯·弗兰科 / 盖·皮尔斯 / 劳米·拉佩斯 / 尼克·麦金利斯 / 戈兰·D·克鲁特 / 美国 / www.foxmovies.com/movies/alien-covenant / 雷德利·斯科特 / 122分钟 / 116分钟(中国大陆) / 异形：契约 / 科幻 / 恐怖 / 迈克尔·格林 Michael Green / 约翰·洛根 John Logan / 杰克·帕格恩 Jack Paglen / 英语,2017,France,Movie,English,Sci-Fi,"['Sci-Fi', '1Horror']",,,122.0
1291544,"哈利·波特与阿兹卡班的囚徒 / Harry Potter and the Prisoner of Azkaban
                             / 哈利波特3：阿兹卡班的逃犯(港/台) / 哈利·波特与阿兹卡班的逃犯
                        
[可播放]",2004-05-31(英国) / 2004-09-10(中国大陆) / 丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 加里·奥德曼 / 朱丽·沃特斯 / 邦妮·怀特 / 大卫·休里斯 / 迈克尔·刚本 / 艾伦·瑞克曼 / 玛吉·史密斯 / 汤姆·费尔顿 / 艾玛·汤普森 / 朱莉·克里斯蒂 / 蒂莫西·斯波 / 布隆森·韦伯 / Sitara Shah / 罗彼·考特拉尼 / 大卫·布拉德利 / 沃维克·戴维斯 / 乔什·赫德曼 / 黄笑嬿 / 吉娜维芙·冈特 / 吉姆·塔瓦雷 / 伊安·布朗 / 唐·弗兰奇 / 戴文·穆雷 / 詹姆斯·菲尔普斯 / 奥利弗·菲尔普斯 / 罗伯特·哈迪 / 马修·刘易斯 / Jimmy Gardner / 伦尼·亨利 / 李·恩格里比 / 杰拉丁·萨莫维尔 / 阿德里安·劳林斯 / 费奥纳·肖 / 帕姆·费里斯 / 理查德·格雷弗斯 / 哈利·米尔林 / 克里斯·兰金 / 马克·威廉姆斯 / 英国 / 美国 / www.azkaban.com / 阿方索·卡隆 / 141 分钟 / 哈利·波特与阿兹卡班的囚徒 / 奇幻 / 冒险 / Steve Kloves / J.K. Rowling / 英语,2004,UK,Movie,English,Fantasy,"['Fantasy', '1Adventure']",,,141.0
1291545,"大鱼 / Big Fish
                             / 大鱼奇缘(港) / 大智若鱼(台)
                        
[可播放]",2003-12-04(纽约首映) / 2004-01-09(美国) / 伊万·麦克格雷格 / 阿尔伯特·芬尼 / 比利·克鲁德普 / 杰西卡·兰格 / 海伦娜·伯翰·卡特 / 艾莉森·洛曼 / 罗伯特·吉尔劳姆 / 玛丽昂·歌迪亚 / 马修·麦克格罗里 / 大卫·丹曼 / 米西·派勒 / 卢顿·万恩怀特三世 / 艾达·泰 / 艾伦妮·泰 / 史蒂夫·布西密 / 丹尼·德维托 / 迪普·罗伊 / 海利·安妮·内尔森 / 麦莉·赛勒斯 / 拉塞尔·霍奇金森 / 崔沃·加格农 / R.基斯·哈里斯 / 扎克·哈内尔 / 加里·牛顿 / 邦妮·约翰逊 / 美国 / 蒂姆·波顿 / 125 分钟 / 大鱼 / 剧情 / 家庭 / 奇幻 / 冒险 / Daniel Wallace / 约翰·奥古斯特 John August / 英语 / 法语 / 俄语 / 粤语 / 汉语普通话,2003,USA,Movie,Mandarin,Fantasy,"['Drama', 'Family', 'Fantasy', '1Adventure']",,,125.0
1291546,"霸王别姬
                             / 再见，我的妾 / Farewell My Concubine
                        
[可播放]",1993-01-01(中国香港) / 1993-07-26(中国大陆) / 张国荣 / 张丰毅 / 巩俐 / 葛优 / 英达 / 蒋雯丽 / 吴大维 / 吕齐 / 雷汉 / 尹治 / 马明威 / 费振翔 / 智一桐 / 李春 / 赵海龙 / 李丹 / 童弟 / 沈慧芬 / 黄斐 / 徐杰 / 黄磊 / 冯远征 / 杨立新 / 方征 / 周璞 / 隋永清 / 宋小川 / 中国大陆 / 中国香港 / 陈凯歌 / 171分钟 / 155分钟(美国剧场版) / 剧情 / 爱情 / 同性 / 芦苇 Wei Lu / 李碧华 Lillian Lee / 汉语普通话,1993,Hong Kong,Movie,Mandarin,1LGBTQ+,"['Drama', 'Romance', '1LGBTQ+']",,,171.0
1291548,"死亡诗社 / Dead Poets Society
                             / 暴雨骄阳(港) / 春风化雨(台)
                        
[可播放]",1989-06-02(多伦多首映) / 1989-06-09(美国) / 罗宾·威廉姆斯 / 罗伯特·肖恩·莱纳德 / 伊桑·霍克 / 乔西·查尔斯 / 盖尔·汉森 / 迪伦·库斯曼 / 阿勒隆·鲁杰罗 / 詹姆斯·沃特斯顿 / 诺曼·劳埃德 / 柯特伍德·史密斯 / 卡拉·贝尔韦尔 / 利昂·波纳尔 / 乔治·马丁 / 乔·奥菲耶里 / 马特·凯里 / 凯文·库尼 / 拉腊·弗林·鲍尔 / 亚历桑德拉·鲍尔斯 / 梅洛拉·沃尔特斯 / 帕梅拉·伯勒尔 / 约翰·库宁汉姆 / 迪布拉·穆尼 / 库尔特·莱特纳 / 凯瑟·斯内德 / 霍纳斯·斯蒂克洛瑞斯 / 杰米·肯尼迪 / 美国 / 彼得·威尔 / 128 分钟 / 死亡诗社 / 剧情 / 汤姆·舒尔曼 Tom Schulman / 英语 / 拉丁语,1989,USA,Movie,拉丁语,Drama,['Drama'],,,128.0
1291549,"放牛班的春天 / Les choristes
                             / 歌声伴我心(港) / 唱诗班男孩",2004-03-17(法国) / 2004-10-16(中国大陆) / 2022-12-02(中国大陆重映) / 让-巴蒂斯特·莫尼耶 / 热拉尔·朱尼奥 / 弗朗索瓦·贝莱昂 / 凯德·麦拉德 / 让-保罗·博奈雷 / 雅克·贝汉 / 玛丽·布奈尔 / 马克桑斯·贝汉 / 格雷戈里·加迪诺尔 / 托马斯·布伦门塔尔 / 西里尔·伯尔尼科特 / 西蒙·法戈特 / 泰奥杜尔·卡雷-卡赛尼 / 菲利普·杜·詹纳兰德 / 埃里克·德斯玛莱茨 / 狄迪尔·弗拉蒙 / 卡罗尔·韦斯 / 法国 / 瑞士 / 德国 / 克里斯托夫·巴哈蒂 / 97分钟 / 放牛班的春天 / 剧情 / 音乐 / 乔治·沙普罗 Georges Chaperot / 勒·惠勒 René Wheeler / 诺埃-诺尔 Noël-Noël / 克里斯托夫·巴拉蒂 Christophe Barratier / 菲利普·洛佩斯-屈瓦尔 Philippe Lopes-Curval / 法语,2004,France,Movie,French,1Musical,"['Drama', '1Musical']",,,97.0
1291552,"指环王3：王者无敌 / The Lord of the Rings: The Return of the King
                             / 魔戒三部曲：王者再临(台/港) / 指环王III：王者无敌
                        
[可播放]",2003-12-17(美国) / 2004-03-12(中国大陆) / 2021-05-14(中国大陆重映) / 伊利亚·伍德 / 西恩·奥斯汀 / 维果·莫腾森 / 奥兰多·布鲁姆 / 伊恩·麦克莱恩 / 肖恩·宾 / 多米尼克·莫纳汉 / 丽芙·泰勒 / 约翰·贝西 / 凯特·布兰切特 / 比利·博伊德 / 萨德文·布罗菲 / 阿利斯泰尔·布朗宁 / 马尔顿·索克斯 / 伯纳德·希尔 / 伊安·霍姆 / 布鲁斯·霍普金斯 / Ian Hughes / 劳伦斯·马克奥雷 / 诺埃尔·阿普利比 / 布雷特·麦肯齐 / Alexandra Astin / Sarah McLeod / Maisy McLeod-Riera / 约翰·诺贝尔 / Paul Norell / 米兰达·奥图 / 布鲁斯·菲利普斯 / 沙恩·朗吉 / 约翰·瑞斯-戴维斯 / Todd Rippon / 安迪·瑟金斯 / Harry Sinclair / 乔尔·托贝克 / 卡尔·厄本 / 史蒂芬·乌瑞 / 雨果·维文 / 大卫·文翰 / 阿兰·霍华德 / 萨拉·贝克 / Robert Pollock / 佩特·史密斯 / 杰德·布罗菲 / 菲利普·格里夫 / 布拉德·道里夫 / 克里斯托弗·李 / 布鲁斯·斯宾斯 / 吉诺·阿赛维多 / Jarl Benzon / Jørn Benzon / Robert Catto / Michael Elsworth / 彼得·杰克逊 / Sandro Kopp / 安德鲁·莱斯尼 / 约瑟夫·米卡-亨特 / 亨利·莫腾森 / 克雷格·帕克 / 克里斯蒂安·瑞沃斯 / 迈克尔·斯曼内科  / 霍华德·肖 / 约翰·斯蒂芬森 / 理查德·泰勒 / 周志强 / 张磊 / 姜广涛 / 金永钢 / 美国 / 新西兰 / www.lordoftherings.net/ / 彼得·杰克逊 / 201分钟 / 254分钟(加长版) / 263分钟(蓝光加长版) / 指环王3：王者无敌 / 剧情 / 动作 / 奇幻 / 冒险 / 弗兰·威尔士 Fran Walsh / Philippa Boyens / 彼得·杰克逊 Peter Jackson / 托尔金 J.R.R. Tolkien / 英语 / 昆雅语 / 古英语 / 辛达林语,2003,USA,Movie,辛达林语,Fantasy,"['Drama', 'Action', 'Fantasy', '1Adventure']",,,201.0
1291553,"青木瓜之味 / Mùi đu đủ xanh
                             / 番木瓜香 / 青木瓜的滋味
                        
[可播放]",1993-06-08 / 陈女燕溪 / 如琼 / 张氏禄 / 基奥·索万纳文 / 阮映华 / 阮福洪侅·霍·霍伊 / Ngoc Trung Tran / 凡莎·塔利斯曼 / Van Oanh Nguyen / Gerard Neth / Nhat Do / Thi Hai Vo / Thi Thanh Tra Nguyen / Lam Huy Bui / Xuan Thu Nguyen / Van Chung Le / Tho Phuong / Long Chau / Thi Van Khanh Truong / Hông Hanh Luguern / Ba Hang Phan / 越南 / 法国 / 陈英雄 / 104 分钟 / 青木瓜之味 / 剧情 / 音乐 / 爱情 / 陈英雄 Anh Hung Tran / 越南语,1993,France,Movie,越南语,1Musical,"['Drama', '1Musical', 'Romance']",,,104.0
1291554,"歌剧魅影 / The Phantom of the Opera
                             / 歌声魅影(港) / 安德鲁洛伊韦伯之歌剧魅影(台)
                        
[可播放]",2004-12-10(英国) / 2004-12-22(美国) / 杰拉德·巴特勒 / 埃米·罗森 / 帕特里克·威尔森 / 米兰达·理查森 / 明妮·德里弗 / 塞伦·希德 / 西蒙·卡洛 / 维克多·麦奎尔 / 詹妮弗·艾莉森 / 穆雷·梅尔文 / 凯文·麦克纳利 / 詹姆斯·弗雷特 / 保罗·布洛克 / 莱明·卡莱姆罗 / 帕斯卡尔·兰格戴尔 / 英国 / 美国 / 乔·舒马赫 / 143 分钟 / 歌剧魅影 / 剧情 / 爱情 / 惊悚 / 音乐 / 加斯顿·勒鲁 Gaston Leroux / 安德鲁·洛伊德·韦伯 Andrew Lloyd Webber / 乔·舒马赫 Joel Schumacher / 英语 / 意大利语,2004,UK,Movie,意大利语,1Musical,"['Drama', 'Romance', '2Thriller', '1Musical']",,,143.0
