movie_id,title,intro,year,region,type,language,main_genre,all_genres,inferred_type,is_festival,festival_name,festival_class
1401118,"黄金三镖客 / Il buono, il brutto, il cattivo
                             / 好·坏·丑 / 独行侠决斗地狱门(港)
                        
[可播放]",1966-12-23(意大利) / 克林特·伊斯特伍德 / 埃里·瓦拉赫 / 李·范·克里夫 / 阿尔多·久弗瑞 / 路易吉·皮斯蒂利 / 拉达·拉西莫夫 / 马里奥·布雷加 / 意大利 / 西班牙 / 西德 / 赛尔乔·莱昂内 / 162分钟 / 179分钟(加长版) / 黄金三镖客 / 冒险 / 西部 / Agenore Incrocci / Furio Scarpelli / Luciano Vincenzoni / Sergio Leone / 意大利语 / 英语,1966.0,,,English,1Adventure,['1Adventure'],Movie,False,,
35573327,"终末的女武神 第二季 / 終末のワルキューレⅡ
                             / 终末的女武神 II / 終末のワルキューレ 2期",2023-01-26(日本) / 泽城美雪 / 黑泽朋世 / 杉田智和 / 木村昴 / 日本 / ragnarok-official.com / 大久保政雄 / 25分钟 / 终末的女武神 第二季 / 动画 / 笔安一幸 Kazuyuki Fudeyasu / 山田由香 Yuka Yamada / 日语,2023.0,Japan,,Japanese,2Animation,['2Animation'],Movie,False,,
26898192,"黑镜 第四季 / Black Mirror Season 4
                             / 黑镜子 第四季",2017-12-29(美国) / 杰西·普莱蒙 / 克里斯汀·米利欧缇 / 吉米·辛普森 / 比利·马格努森 / 米凯拉·科尔 / 奥赛·伊克希尔 / 罗丝玛丽·德薇特 / 布伦娜·哈丁 / 欧文·泰格 / 安吉拉·弗恩特 / 尼古拉斯·坎贝尔 / 保罗·布朗斯坦 / 安德丽娅·赖斯伯勒 / 安东尼·威尔士 / 乔治娜·坎贝尔 / 乔·科尔 / 乔治·布莱顿 / 格温妮丝·凯沃斯 / 杰西·卡芙 / 玛克辛·皮克 / 克林特·戴尔 / 道格拉斯·霍奇斯 / 利蒂希娅·赖特 / 丹尼尔·莱派恩 / 亚历山德拉·罗奇 / 亚伦·保尔 / 布赖恩·佩蒂福 / 阿明·卡丽玛 / 詹姆斯·伊莱斯 / 阿曼达·沃伦 / 阿尔迪斯·霍吉 / 萨拉·阿伯特 / 卡伦·索尼娅·塞沃尔 / 安德鲁·高尔 / 米兰卡·布鲁克斯 / 邓普斯·布瑞克 / 汤姆·穆艾伦 / 阿妮娅 霍奇 / 保罗·G·雷蒙德 / 艾比·奎因 / 尼基·陶起亚 / 莉莉·雷德 / 杰克 ·戴维斯 / 拉杰·保罗 / 巴布斯·奥卢桑莫昆 / 美国 / 托比·海恩斯 / 朱迪·福斯特 / 约翰·希尔寇特 / 蒂莫西·范·帕腾 / 大卫·斯雷德 / 柯尔姆·麦卡锡 / 黑镜 / 60分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 威廉·布里奇斯 William Bridges / 英语,2017.0,USA,,English,Sci-Fi,"['Drama', 'Sci-Fi', '2Thriller']",TV Series,False,,
25966044,"黑镜 第三季 / Black Mirror Season 3
                             / 黑镜子 第三季",2016-10-21(美国) / 古古·姆巴塔-劳 / 麦肯兹·戴维斯 / 布莱丝·达拉斯·霍华德 / 凯莉·麦克唐纳 / 杰罗姆·弗林 / 埃里克斯·劳瑟 / 爱丽丝·伊芙 / 詹姆斯·诺顿 / 迈克尔·凯利 / 马拉基·卡比 / 玛德琳·布鲁尔 / 怀亚特·拉塞尔 / 汉娜·乔恩-卡门 / 费伊·马赛 / 本尼迪克特·黄 / 保罗·巴泽利 / 齐吉·希思 / Esther Hall / 乔纳斯·卡尔森 / 切莉·琼斯 / 莉莉·雷德 / 霍莉·登普西 / 雯叶特·罗宾逊 / 莎拉·贝克·马瑟 / 凯瑟琳·金斯利 / 小比利·格里芬 / 汉娜·斯蒂尔 / 乔·阿姆斯特朗 / 本·迈尔斯 / 罗丽斯·哈里森 / 迪米特里·格里特萨斯 / 山村宪之介 / 莎拉·斯努克 / 亚里安妮·拉贝德 / 加文·斯特豪斯 / 鲁伯特·艾弗雷特 / 美国 / 英国 / 欧文·哈里斯 / 乔·赖特 / 詹姆斯·瓦特金斯 / 雅各布·维尔布鲁根 / 詹姆斯·哈维斯 / 丹·特拉亨伯格 / 黑镜 / 60分钟 / 89分钟(第六集) / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 拉什达·琼斯 Rashida Jones / 迈克尔·舒尔 Michael Schur / 英语,2016.0,USA,,English,Sci-Fi,"['Drama', 'Sci-Fi', '2Thriller']",TV Series,False,,
11502153,"黑镜 第二季 / Black Mirror Season 2
                             / 黑镜子 第二季",2013-02-11(英国) / 海莉·阿特维尔 / 多姆纳尔·格里森 / 克洛伊·皮里 / 英迪拉·安格 / 西妮德·马修斯 / 迈克尔·史麦利 / 莎拉·霍尔 / 詹姆斯·理查德·马歇尔 / 托尼·法迪尔| / 大卫·阿贾拉 / 伊恩 博纳 / 塔彭丝·米德尔顿 / 勒诺拉·克里奇洛 / 克莱尔·基兰 / 克里斯蒂娜·钟 / 杰森·弗莱明 / 丹尼尔·里格比 / 托比亚斯·门基斯 / 肯尼斯·克拉德 / 维瑞蒂·马歇尔 / 英国 / www.channel4.com/programmes/black-mirror / 欧文·哈里斯 / 布林·希金斯 / 卡尔·蒂贝茨 / 黑镜 / 45分钟 / 黑镜 / 剧情 / 科幻 / 惊悚 / 查理·布鲁克 Charlie Brooker / 英语 / 西班牙语 / 汉语普通话,2013.0,UK,,Mandarin,Sci-Fi,"['Drama', 'Sci-Fi', '2Thriller']",TV Series,False,,
1295586,"黄昏双镖客 / Per qualche dollaro in più
                             / 独行侠江湖伏霸(港) / 金钱与仇恨
                        
[可播放]",1965-12-18(意大利) / 克林特·伊斯特伍德 / 李·范·克里夫 / 吉安·马里亚·沃隆特 / 马里奥·布雷加 / 路易吉·皮斯蒂利 / 阿尔多·桑布雷利 / 克劳斯·金斯基 / 贝尼托·斯特凡内利 / 罗伯托·卡马迭尔 / 约瑟夫·埃格 / Tomás Blanco / Sergio Mendizábal / Dante Maggio / Werner Abrolat / 弗兰克·布拉尼亚 / José Canalejas / 萝丝玛丽·德克斯特 / 费尔南多·迪·莱沃 / Robert Dryden / Bernie Grant / Jesús Guzmán / 彼得·李·劳伦斯 / 赛尔乔·莱昂内 / Gilbert Mack / 纳扎雷诺·纳塔莱 / Ricardo Palacios / 卡罗·斯密 / José Terrón / Kurt Zips / 意大利 / 西班牙 / 西德 / 赛尔乔·莱昂内 / 132分钟 / 黄昏双镖客 / 西部 / 赛尔乔·莱昂内 Sergio Leone / 富尔维奥·莫尔塞拉 Fulvio Morsella / 卢恰诺·温琴佐尼 Luciano Vincenzoni / 意大利语 / 英语,1965.0,,,English,,[],Movie,False,,
36247925,"即使你不和我做 / あなたがしてくれなくても
                             / 我们之间没有的",2023-04-13(日本) / 奈绪 / 岩田刚典 / 田中美奈实 / 永山瑛太 / 佐藤穗奈美 / 武田玲奈 / 日本 / 西谷弘 / 即使你不和我做 / 剧情 / 市川貴幸 / 冈崎聪子 Satoko Okazaki / 黒田狭 / 日语,2023.0,Japan,,Japanese,Drama,['Drama'],Movie,False,,
35525483,杂鱼们胸怀大志！ / 雑魚どもよ、大志を抱け！,2022-10-26(东京国际电影节) / 2023-03-24(日本) / 田代辉 / 臼田麻美 / 滨野谦太 / 新津知世 / 永濑正敏 / 河井青叶 / 岩田奏 / 苍井旬 / 松藤史恩 / 池川侑希弥 / 福室莉音 / 坂元爱登 / 白石葵一 / 日本 / 足立绅 / 杂鱼们胸怀大志！ / 剧情 / 足立绅 Shin Adachi / 松本捻 / 日语,2022.0,Japan,,Japanese,Drama,['Drama'],Movie,True,东京国际电影节,Regional-Global
26725678,"解除好友2：暗网 / Unfriended: Dark Web
                             / 弑讯2：暗网(台) / 解除好友2",2018-03-09(西南偏南电影节) / 2018-07-20(美国) / 科林·伍德尔 / 斯蒂芬妮·诺格拉斯 / 瑞贝卡·瑞滕豪斯 / 安德鲁斯·李斯 / 贝蒂·加布里埃尔 / 康纳·戴尔·里奥 / 萨维拉·温蒂亚尼 / 切尔西·阿尔登 / 道格拉斯·泰特 / 阿什顿·斯迈利 / 阿历萨·芒索 / Bryan Adrian / 美国 / www.unfriended-darkweb.com/home / 斯蒂芬·苏斯科 / 92分钟 / 解除好友2：暗网 / 犯罪 / 恐怖 / 斯蒂芬·思科 Stephen Susco / 英语,2018.0,USA,,English,1Horror,"['Crime', '1Horror']",Movie,True,西南偏南电影节,Niche
26585014,"希特勒回来了 / Er ist wieder da
                             / 希魔回来了(港) / 吸特乐回来了(台)",2015-10-08(德国) / 奥利弗·马苏奇 / 法比安·布施 / 克里斯托夫·玛丽亚·赫布斯特 / 卡蒂娅·里曼 / 弗郎西斯卡·沃芙 / 拉尔斯·鲁道夫 / 米夏埃尔·克斯勒 / 罗伯托·布兰科 / 施特凡·格罗斯曼 / 妮娜·普罗尔 / 古德龙·里特 / 乔伊斯·伊尔格 / 德国 / www.constantin-film.de/kino/er-ist-wieder-da/ / 大卫·韦恩特 / 116分钟 / 希特勒回来了 / 喜剧 / David Wnendt / 提穆·凡梅斯 Timur Vermes / 约翰内斯·博思 Johannes Boss / 明娜·菲施戈特 Minna Fischgartl / 德语,2015.0,Germany,,German,Comedy,['Comedy'],Movie,False,,
34825976,"白蛇传·情
                             / White Snake
                        
[可播放]",2019-10-18(平遥电影展) / 2021-05-20(中国大陆) / 曾小敏 / 文汝清 / 朱红星 / 王燕飞 / 中国大陆 / 张险峰 / 101分钟 / 剧情 / 爱情 / 戏曲 / 莫非 / 粤语,2019.0,Mainland China,,Cantonese,Romance,"['Drama', 'Romance']",Movie,True,平遥电影展,Niche
1295646,"大独裁者 / The Great Dictator
                             / The Dictator / El gran dictador
                        
[可播放]",1940-10-15 / 查理·卓别林 / 宝莲·高黛 / 杰克·奥克 / 雷金纳德·加德纳 / 邱岳峰 / 卡特·德黑文 / 比利·吉尔伯特 / 格蕾斯·海尔 / 亨利·丹尼尔 / 美国 / 查理·卓别林 / 125 分钟 / 大独裁者 / 喜剧 / 剧情 / 战争 / Charles Chaplin / 英语 / 世界语,1940.0,USA,,Other,2War,"['Comedy', 'Drama', '2War']",Movie,False,,
36209649,洋槐旅馆 / Hôtel des Acacias,1982(比利时) / 比利时 / 香特尔·阿克曼 / 42分钟 / 洋槐旅馆 / 剧情 / 法语,,,,French,Drama,['Drama'],Movie,False,,
3726368,家书 / Letters Home,德菲因·塞里格 / 法国 / 香特尔·阿克曼 / 1h 44min / 家书 / 剧情 / Rose Leiman Goldemberg / 法语,,France,,French,Drama,['Drama'],Movie,False,,
1308338,"蜀山传 / 蜀山傳
                             / The Legend of Zu / Zu Warriors
                        
[可播放]",2001-08-09(中国香港) / 郑伊健 / 张柏芝 / 古天乐 / 谭耀文 / 林熙蕾 / 洪金宝 / 章子怡 / 吴京 / 刘洵 / 吴樾 / 林志泰 / 伍刚 / 康凯 / 中国大陆 / 中国香港 / 徐克 / 104分钟 / 78分钟(德国) / 蜀山传 / 剧情 / 动作 / 奇幻 / 武侠 / 古装 / 徐克 Hark Tsui / 李敏才 Man Choi Lee / 汉语普通话 / 粤语,2001.0,Hong Kong,,Cantonese,Fantasy,"['Drama', 'Action', 'Fantasy', 'Martial Arts', 'Costume']",Movie,False,,
35360553,"三个火枪手：达达尼昂 / Les Trois Mousquetaires: D'Artagnan
                             / 三个火枪手(上) / 三个火枪手：达达尼昂和米莱迪",2023-04-05(法国) / 弗朗索瓦·西维尔 / 文森特·卡索 / 罗曼·杜里斯 / 皮奥·马麦 / 伊娃·格林 / 路易·加瑞尔 / 薇姬·克里普斯 / 琳娜·库德里 / 雅各布·福琼·劳埃德 / 蕾切尔·郭 / 亚力克西斯·马沙利克 / 拉尔夫·阿穆苏 / 马克·巴贝 / 帕特里克·米勒 / 伊凡·弗拉内克 / 艾瑞克·拉夫 / 提布尔·凡松 / Julien Frison / 尼古拉斯·瓦德 / Dominique Valadié / 奥利弗·杰森-科恩 / 法国 / 马丁·布尔布隆 / 121分钟 / 三个火枪手：达达尼昂 / 动作 / 历史 / 冒险 / 马丁·布尔布隆 Martin Bourboulon / 马修·德拉波特 Matthieu Delaporte / 大仲马 Alexandre Dumas père / 亚历山大·德·拉·巴特里耶 Alexandre de La Patellière / 法语,2023.0,France,,French,1Adventure,"['Action', 'History', '1Adventure']",Movie,False,,
1292863,"咫尺天涯 / In weiter Ferne, so nah!
                             / 如此之近，如此之远 / 这么近，那么远
                        
[可播放]",1993-09-09(德国) / 奥托·山德尔 / 彼得·法尔克 / 霍斯特·布赫霍尔茨 / 米哈伊尔·谢尔盖耶维奇·戈尔巴乔夫 / 娜塔莎·金斯基 / 海因茨·吕曼 / 布鲁诺·冈茨 / 索尔维格·多马尔坦 / 吕迪格·福格勒 / 卢·里德 / 威廉·达福 / 昆特·迈斯纳 / 罗纳德·尼施克 / 汉斯·齐施勒 / 洛约什·科瓦奇 / 亨利·阿勒康 / 耶拉·罗特兰德尔 / 安杰伊·皮耶钦斯基 / 乌多·萨梅尔 / Louis Cochet / Klaus-Jürgen Steinmann / Matthias Zelic / Nadja Engel / 德国 / 维姆·文德斯 / 146分钟 / 140分钟(美国) / 咫尺天涯 / 剧情 / 爱情 / 奇幻 / 维姆·文德斯 Wim Wenders / 里卡德·赖廷格 Richard Reitinger / Ulrich Zieger / 德语 / 法语 / 英语,1993.0,Germany,,English,Fantasy,"['Drama', 'Romance', 'Fantasy']",Movie,False,,
1293852,"罗斯玛丽的婴儿 / Rosemary's Baby
                             / 魔鬼怪婴(港) / 失婴记(台)
                        
[可播放]",1968-06-12 / 米娅·法罗 / 约翰·卡萨维蒂 / 鲁思·戈登 / 西德尼·布莱克默 / 莫里斯·埃文斯 / 拉尔夫·贝拉米 / 维多利亚·沃特瑞 / 帕茜·凯莉 / 小伊莱莎·库克 / 埃马利娜·亨利 / 查尔斯·格罗丁 / 菲尔·利兹 / 迪维尔·马丁 / 霍普·萨默斯 / Marianne Gordon / 温德·瓦格纳 / 拉特安亚·阿尔达 / 比尔·鲍德温 / 沃尔特·鲍德温 / 罗伊·巴克罗夫特 / Gail Bonney / Carol Brewster / 威廉·卡斯尔 / Gordon Connell / Roger Creed / 简·克劳利 / 托尼·柯蒂斯 / Charles Drubin / Duke Fishman / Marilyn Harvey / Jean Inness / Ray Johnson / 杰克·奈特 / Mona Knox / Michael Larrain / Natalie Masters / Martin Meyers / 弗洛伊德·穆楚斯 / 罗伯特·奥斯特洛 / 杰克·拉梅奇 / 乔治·R·罗伯逊 / George Savalas / 阿尔米拉赛逊斯 / 汤姆·西尼奥雷利 / Al Szathmary / Eleanore Vogel / Max Wagner / Frank White / 维达·沙宣 / 美国 / 罗曼·波兰斯基 / 136分钟 / 罗斯玛丽的婴儿 / 剧情 / 恐怖 / 艾拉·莱文 Ira Levin / 罗曼·波兰斯基 Roman Polanski / 英语,1968.0,USA,,English,1Horror,"['Drama', '1Horror']",Movie,False,,
1299367,"三狼奇案
                             / Sentenced to Hang
                        
[可播放]",1989-11-02 / 梁家辉 / 郑则仕 / 徐锦江 / 吴家丽 / 林华勋 / 黄智强 / 简瑞超 / 李华干 / 肥伯 / 王莱 / 商天娥 / 田丰 / 张赞生 / 中国香港 / 黄泰来 / 105分钟 / 犯罪 / 萧若元 Stephen Siu / 麦当雄 Johnny Mak / 粤语,1989.0,Hong Kong,,Cantonese,Crime,['Crime'],Movie,False,,
26348103,"小妇人 / Little Women
                             / 她们(台)
                        
[可播放]",2019-12-25(美国) / 2020-08-25(中国大陆) / 西尔莎·罗南 / 艾玛·沃森 / 弗洛伦丝·皮尤 / 伊莱扎·斯坎伦 / 劳拉·邓恩 / 提莫西·查拉梅 / 梅丽尔·斯特里普 / 鲍勃·奥登科克 / 詹姆斯·诺顿 / 路易·加瑞尔 / 克里斯·库珀 / 崔西·莱茨 / 艾比·奎因 / 萨沙·弗若洛娃 / 莉莉·恩格勒特 / 爱德华德·弗莱彻 / 杰妮·霍蒂谢尔 / 多梅尼克·阿尔迪诺 / 汤姆·斯特拉特福 / 托马斯·马里亚诺 / 哈德莉·罗宾逊 / 杰米·加扎里安 / 泰勒·乔格森 / 玛丽安·普朗科特 / 埃德加·达马提安 / Mikayla Soo-ni Campbell / 美国 / www.littlewomen.movie/ / 格蕾塔·葛韦格 / 135分钟 / 小妇人 / 剧情 / 爱情 / 格蕾塔·葛韦格 Greta Gerwig / 路易莎·梅·奥尔科特 Louisa May Alcott / 英语,2019.0,USA,,English,Romance,"['Drama', 'Romance']",Movie,False,,
25850122,"封神传奇
                             / 封神榜 / 3D封神榜
                        
[可播放]",2016-07-29(中国大陆) / 李连杰 / 范冰冰 / 黄晓明 / 杨颖 / 古天乐 / 文章 / 向佐 / 梁家辉 / 祖峰 / 安志杰 / 许晴 / 陈小春 / 王璨 / 吴屹桐 / 李庆誉 / 中国香港 / 中国大陆 / 许安 / 109分钟 / 剧情 / 动作 / 奇幻 / 张炭 Cheung Tan / 张志光 Chi-Kwong Cheung / 孙子荣 Samson Sun / 汉语普通话,2016.0,Mainland China,,Mandarin,Fantasy,"['Drama', 'Action', 'Fantasy']",Movie,False,,
1293799,"壮志凌云 / Top Gun
                             / 捍卫战士(台) / 壮志凌云 3D
                        
[可播放]",1986-05-16(美国) / 2013-02-08(美国) / 汤姆·克鲁斯 / 凯莉·麦吉利斯 / 方·基默 / 安东尼·爱德华兹 / 汤姆·斯凯里特 / 迈克尔·艾恩塞德 / 约翰·斯托克韦尔 / 里克·罗索维奇 / 蒂姆·罗宾斯 / 小克拉伦斯·吉尔亚德 / 维普哈布莱 / 詹姆斯·托根 / 梅格·瑞恩 / 亚德里安·帕斯达 / Barry Tubb / 温迪·威尔斯·冈克尔 / 美国 / 托尼·斯科特 / 110分钟 / 壮志凌云 / 剧情 / 动作 / 吉姆·卡什 Jim Cash / 小杰克·埃普斯 Jack Epps Jr. / 埃胡德·约纳 Ehud Yonay / 英语,1986.0,USA,,English,Action,"['Drama', 'Action']",Movie,False,,
35900652,"熊家餐馆 第一季 / The Bear Season 1
                             / 大熊餐厅",2022-06-23(美国) / 杰瑞米·艾伦·怀特 / 艾邦·摩斯-巴克拉赫 / 阿尤·艾德维利 / 莱昂内尔·博伊斯 / 莉莎·科伦-扎亚斯 / 艾比·艾略特 / 乔·博恩瑟 / 奥利弗·普莱特 / 克里斯·维塔斯凯 / 马修·马得胜 / 埃德温·李·吉布森 / 科里·亨德里克斯 / 克里斯托弗·祖切罗 / 理查德·埃斯特拉斯 / 何塞·M·塞万提斯 / P·J·费什威克 / 帕特里克·邓纳姆 / 格雷格·波尔亚契克 / 克里斯·麦克卢尔 / 乔尔·麦克哈尔 / 莫利·林沃德 / 艾米·莫顿 / Richard Cotovsky / 布赖恩·伯兰德 / 美国 / 克里斯托弗·斯托勒 / 乔安娜·卡洛 / 熊家餐馆 / 30分钟 / 熊家餐馆 / 剧情 / 克里斯托弗·斯托勒 / 索菲亚·列维茨基-韦兹 / 凯伦·约瑟夫·爱德考克 / 凯瑟琳·谢蒂娜 / 雷内·古布 / 英语,2022.0,USA,,English,Drama,['Drama'],TV Series,False,,
1309220,"黑社会 / 黑社會
                             / 龙城岁月 / 选老坐
                        
[可播放]",2005-10-20(中国香港) / 任达华 / 梁家辉 / 古天乐 / 林雪 / 张家辉 / 张兆辉 / 林家栋 / 王天林 / 谭炳文 / 邵美琪 / 姜大卫 / 尤勇智 / 黄浩然 / 车保罗 / 吴廷烨 / 郭锋 / 王钟 / 陈少鹏 / 元彬 / 甄懋强 / 洪罗拔 / 余袁稳 / 黄志伟 / 赵志诚 / 黄思恩 / 林文伟 / 何汉州 / 唐培中 / 何柱 / 元宝 / 李日升 / 黄华和 / 中国香港 / 杜琪峰 / 100 分钟 / 85 分钟(删减版) / 黑社会 / 犯罪 / 剧情 / 惊悚 / 游乃海 Nai-Hoi Yau / 叶天成 Tin-Shing Yip / 汉语普通话 / 粤语,2005.0,Hong Kong,,Cantonese,2Thriller,"['Crime', 'Drama', '2Thriller']",Movie,False,,
34938508,"布鲁诺·里德尔，杀人犯的自白 / Bruno Reidal
                             / Bruno Reidal, Confession of a Murderer / Bruno Reidal: Confession d'un meurtrier",2021-07-12(戛纳电影节) / 2022-03-23(法国) / 迪米特里·多雷 / 让-吕克·文森特 / 罗曼·维列迪欧 / 艾利克斯·范古因 / 法国 / 文森特·勒波特 / 101分钟 / 布鲁诺·里德尔，杀人犯的自白 / 剧情 / 传记 / 犯罪 / 文森特·波特 Vincent Le Port / 法语 / 拉丁语,2021.0,France,,Other,Biography,"['Drama', 'Biography', 'Crime']",Movie,True,戛纳电影节,A-list
1298744,"十二猴子 / Twelve Monkeys
                             / 未来总动员(台) / 12猴子
                        
[可播放]",1995-12-08(纽约首映) / 1996-01-05(美国) / 布鲁斯·威利斯 / 玛德琳·斯托 / 布拉德·皮特 / 克里斯托弗·普卢默 / 大卫·摩斯 / 乔恩·塞达 / 迈克尔·禅斯 / 弗农·坎贝尔 / 西蒙·琼斯 / Ernest Abuba / Irma St. Paule / 乔伊佩里洛 / 比尔·雷蒙德 / 安妮·高登 / 罗杰·普拉特 / 户田惠子 / 理查德·斯坦利 / 克里斯托弗·米洛尼 / Aaron Michael Lacey / 马特·罗斯 / 弗兰克·乔辛 / 斯蒂芬·布吉格沃特 / 菲利斯·皮雷 / Julie Mabry / Yuri Korchenko / Stan Kang / 查克·杰弗里斯 / Adam Hatley / Lenny Daniels / 丽莎盖伊·汉密尔顿 / 美国 / 特瑞·吉列姆 / 129分钟 / 十二猴子 / 科幻 / 悬疑 / 惊悚 / 克里斯·马克 Chris Marker / 大卫·韦伯·皮普尔斯 David Webb Peoples / 珍妮特·皮普尔斯 Janet Peoples / 英语 / 法语,1995.0,USA,,French,Sci-Fi,"['Sci-Fi', 'Mystery', '2Thriller']",Movie,False,,
26426194,"巨齿鲨 / The Meg
                             / 极悍巨鲨(港) / 麦格
                        
[可播放]",2018-08-10(美国) / 2018-08-10(中国大陆) / 2020-08-09(中国大陆重映) / 杰森·斯坦森 / 李冰冰 / 雷恩·威尔森 / 鲁比·罗丝 / 赵文瑄 / 佩吉·肯尼迪 / 杰西卡·麦克娜美 / 奥拉维尔·达里·奥拉夫松 / 罗伯特·泰勒 / 蔡书雅 / 丘增 / 克利夫·柯蒂斯 / 安柚鑫 / 罗伯·基帕-威廉姆斯 / 维他亚·潘斯林加姆 / 安得烈·格兰杰 / 蒂姆·王 / 史蒂文·A·戴维斯 / 托万达·马尼莫 / 买红妹 / 格伦·利维 / 狗狗凯利 / 詹姆斯·盖林 / 杰瑞米·谭 / 迪伦·托马斯·奈特 / 美国 / 中国大陆 / 中国香港 / 乔·德特杜巴 / 115分钟(中国大陆) / 113分钟 / 巨齿鲨 / 动作 / 科幻 / 惊悚 / 迪恩·乔格瑞斯 Dean Georgaris / 乔·霍贝尔 Jon Hoeber / 埃里希·霍贝尔 Erich Hoeber / 史蒂夫·艾尔顿 Steve Alten / 英语 / 汉语普通话 / 泰语,2018.0,USA,,泰语,Sci-Fi,"['Action', 'Sci-Fi', '2Thriller']",Movie,False,,
34953755,"关于我家的一切 / Interdit aux chiens et aux italiens
                             / 意大利人与狗不得入内 / 狗和意大利人禁止进入(台)",2022-06-15(法国) / 阿丽亚娜·阿斯卡里德 / 法国 / 意大利 / 瑞士 / 阿兰·乌盖托 / 70分钟 / 关于我家的一切 / 爱情 / 战争 / 动画 / 家庭 / Alexis Galmot / Anne Paschetta / 阿兰·乌盖托 Alain Ughetto / 法语 / 意大利语,2022.0,France,,意大利语,2Animation,"['Romance', '2War', '2Animation', 'Family']",Movie,False,,
35321420,"工会成员 / La Syndicaliste
                             / 无人相信的真相(台) / The Sitting Duck",2022-09-01(威尼斯电影节) / 2023-03-01(法国) / 伊莎贝尔·于佩尔 / 亚历山德拉·玛丽亚·拉娜 / 玛琳娜·佛伊丝 / 伊万·阿达勒 / 皮埃尔·德隆尚 / 格莱高利·嘉德波瓦 / 吉恩·莱赫纳 / 吉勒·科昂 / 阿罗伊斯·索维奇 / 弗朗索瓦-格扎维埃·德梅松 / 安德丽·贝斯孔 / 塞德里克·西拉泰尔 / 克里斯蒂安·斯基宾斯基 / 法国 / 德国 / 让-保尔·萨罗米 / 121分钟 / 工会成员 / 剧情 / 惊悚 / 法蒂·多阿德 Fadette Drouard / 卡罗琳·米歇尔-阿奎尔 Caroline Michel-Aguirre / 让-保尔·萨罗米 Jean-Paul Salomé / 法语,2022.0,France,,French,2Thriller,"['Drama', '2Thriller']",Movie,True,威尼斯电影节,A-list
10763164,"扫毒 / 掃毒
                             / 变役 / 当局者
                        
[可播放]",2013-11-29(中国大陆) / 2013-12-05(中国香港) / 古天乐 / 张家辉 / 刘青云 / 袁泉 / 卢海鹏 / 吴廷烨 / 林国斌 / 卢惠光 / 吴岱融 / 宝儿 / 马浴柯 / 释彦能 / 罗兰 / 李兆基 / 维他亚·潘斯林加姆 / 罗钧满 / 黄子恒 / 黄竣锋 / 邱万城 / 袁绮雯 / 张豫玥 / 陈振华 / 周祉君 / 王文骏 / 贾仕峰 / 中国大陆 / 中国香港 / 陈木胜 / 134分钟 / 扫毒 / 剧情 / 动作 / 犯罪 / 悬疑 / 陈木胜 Benny Chan / 文隽 Manfred Wong / 凌志民 Zhimin Ling / 黄进 Wong Chun / 谭惠贞 Huizhen Tan / 汉语普通话 / 粤语 / 泰语 / 英语,2013.0,Mainland China,,English,Action,"['Drama', 'Action', 'Crime', 'Mystery']",Movie,False,,
35158375,"法比安 / Fabian oder Der Gang vor die Hunde
                             / 永別了，柏林(台) / 不合时宜的人
                        
[可播放]",2021-03-04(柏林电影节) / 2021-04-15(德国) / 汤姆·希林 / 莎斯琪亚·罗森道尔 / 阿尔布雷希特·舒赫 / 梅雷特·贝克尔 / 米夏埃尔·维滕博恩 / 安妮·贝南特 / Thomas Dehler / 德国 / 奥地利 / 多米尼克·格拉夫 / 176分钟 / 法比安 / 剧情 / 多米尼克·格拉夫 Dominik Graf / 埃里希·卡斯特纳 Erich Kästner / Constantin Lieb / 德语,2021.0,Germany,,German,Drama,['Drama'],Movie,True,柏林电影节,A-list
35041306,"长滨 / NAGAHAMA
                             / 長浜",2016(日本) / 石桥静河 / 日本 / 三宅唱 / 18分钟 / 长滨 / 短片 / 三宅唱 Sho Miyake / 日语,,Japan,Short,Japanese,,[],Short,False,,
3626372,"大地惊雷 / True Grit
                             / 真实的勇气(台) / 离奇复仇事件(港)
                        
[可播放]",2010-12-22(美国) / 杰夫·布里吉斯 / 海莉·斯坦菲尔德 / 马特·达蒙 / 乔什·布洛林 / 巴里·佩珀 / 戴金·马修斯 / 贾拉斯·康罗伊 / 保罗·瑞 / 多姆纳尔·格里森 / 伊丽莎白·玛维尔 / 罗伊·李·琼斯 / 埃德·科尔宾 / 里昂·拉瑟姆 / 布鲁斯·格林 / 坎迪斯·欣克尔 / 斯科特·索尔斯 / J·K·西蒙斯 / 唐·皮尔 / 乔·史蒂文斯 / 大卫·李普曼 / 杰克·沃克 / Peter Leung / 美国 / www.truegritmovie.com / 乔尔·科恩 / 伊桑·科恩 / 110分钟 / 大地惊雷 / 剧情 / 西部 / 冒险 / 查尔斯·波蒂斯 Charles Portis / 乔尔·科恩 Joel Coen / 伊桑·科恩 Ethan Coen / 英语,2010.0,USA,,English,1Adventure,"['Drama', '1Adventure']",Movie,False,,
